
Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease
17.385,78.4867,30-60 cm,0.4597,42.43,0.5926,5.79,22.22,61.5,124.88,13,Healthy
17.385,78.4867,30-60 cm,0.7975,43.52,0.6651,4.8,29.6,79.16,122.64,10,Rice Blast
17.385,78.4867,0-5 cm,0.6662,41.62,0.655,6.51,22.73,85.08,185.11,1,Rice Blast
17.385,78.4867,5-15 cm,0.7157,48.82,0.923,5.28,34.41,61.11,118.97,15,Rice Blast
17.385,78.4867,0-5 cm,0.4661,33.04,0.4191,6.38,29.17,90.12,181.36,0,Sheath Blight
17.385,78.4867,15-30 cm,0.5959,43.39,0.1082,6.51,25.25,64.3,158.12,13,Sheath Blight
17.385,78.4867,0-5 cm,0.5717,60.43,0.1202,5.69,28.59,60.94,69.87,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.7567,36.07,0.4345,4.62,31.2,71.48,110.15,9,Rice Blast
17.385,78.4867,0-5 cm,0.7915,53.83,0.6082,4.92,33.01,76.5,103.05,7,Rice Blast
17.385,78.4867,5-15 cm,0.6957,41.31,0.4252,6.2,30.8,91.73,159.12,20,Sheath Blight
17.385,78.4867,0-5 cm,0.6128,54.8,0.2826,5.01,32.64,46.54,130.05,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2269,36.01,0.518,5.89,25.83,78.08,199.55,6,Healthy
17.385,78.4867,30-60 cm,0.4462,42.8,0.2751,6.62,26.97,65.18,192.57,8,Sheath Blight
17.385,78.4867,15-30 cm,0.569,41.41,0.3894,6.46,26.73,92.11,67.21,21,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3702,30.44,0.2351,6.39,18.16,64.06,152.65,0,Healthy
17.385,78.4867,15-30 cm,0.2698,26.02,0.6821,5.84,26.29,78.7,114.74,15,Healthy
17.385,78.4867,30-60 cm,0.2109,32.54,0.5393,6.0,23.76,68.37,111.43,4,Healthy
17.385,78.4867,30-60 cm,0.4961,38.4,0.2107,7.44,28.64,77.71,170.84,14,Sheath Blight
17.385,78.4867,30-60 cm,0.2257,15.77,0.4995,5.83,18.21,67.97,146.28,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4059,47.88,0.867,6.36,24.07,91.22,179.23,21,Rice Blast
17.385,78.4867,15-30 cm,0.4259,44.62,0.7147,6.13,22.78,78.4,185.47,14,Healthy
17.385,78.4867,15-30 cm,0.543,38.36,0.4112,6.65,28.63,91.36,296.64,5,Sheath Blight
17.385,78.4867,30-60 cm,0.7659,33.22,0.6385,4.52,30.94,67.17,163.99,11,Rice Blast
17.385,78.4867,15-30 cm,0.5676,48.71,0.5418,6.03,22.4,50.28,106.64,18,Healthy
17.385,78.4867,15-30 cm,0.6094,35.88,0.5178,6.14,30.58,86.35,193.69,20,Rice Blast
17.385,78.4867,5-15 cm,0.6727,35.83,0.7705,4.54,34.41,67.65,163.23,14,Rice Blast
17.385,78.4867,5-15 cm,0.6174,37.92,0.8084,6.45,26.48,86.75,165.68,2,Rice Blast
17.385,78.4867,0-5 cm,0.6775,56.51,0.4873,5.1,28.71,64.76,189.74,12,Rice Blast
17.385,78.4867,0-5 cm,0.5414,34.57,0.1159,6.76,29.75,62.34,116.54,11,Sheath Blight
17.385,78.4867,5-15 cm,0.6391,26.1,0.5494,6.6,30.31,91.84,253.09,20,Rice Blast
17.385,78.4867,5-15 cm,0.4955,35.77,0.593,5.83,22.05,63.6,181.22,4,Healthy
17.385,78.4867,15-30 cm,0.6311,21.57,0.6946,6.47,29.41,85.66,299.76,2,Rice Blast
17.385,78.4867,15-30 cm,0.6421,31.08,0.476,5.2,33.83,71.43,161.76,13,Rice Blast
17.385,78.4867,15-30 cm,0.376,19.03,0.5623,6.66,24.85,81.89,54.99,13,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2332,21.73,0.4304,6.25,24.22,51.58,180.0,2,Healthy
17.385,78.4867,0-5 cm,0.472,36.4,0.525,6.86,31.75,88.76,209.25,22,Rice Blast
17.385,78.4867,15-30 cm,0.4798,45.6,0.4629,5.85,26.77,88.3,231.6,3,Rice Blast
17.385,78.4867,30-60 cm,0.6216,31.32,0.5621,5.06,33.48,66.45,143.45,6,Rice Blast
17.385,78.4867,5-15 cm,0.3323,45.23,0.8153,5.64,29.05,55.99,79.62,4,Suboptimal Growth
17.385,78.4867,0-5 cm,0.1736,10.14,0.6566,6.22,31.13,45.48,127.79,15,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4586,12.66,0.2266,6.0,30.05,92.31,229.21,1,Sheath Blight
17.385,78.4867,15-30 cm,0.5338,47.51,0.8221,5.53,28.64,90.48,267.98,5,Rice Blast
17.385,78.4867,15-30 cm,0.555,23.38,0.3507,6.15,23.27,92.54,298.88,20,Rice Blast
17.385,78.4867,15-30 cm,0.6261,13.06,0.1363,6.88,28.66,94.41,252.4,21,Sheath Blight
17.385,78.4867,5-15 cm,0.4498,37.23,0.5994,6.23,27.23,94.97,208.81,1,Rice Blast
17.385,78.4867,5-15 cm,0.3885,35.38,0.5753,6.32,22.33,66.7,160.85,19,Healthy
17.385,78.4867,5-15 cm,0.4484,36.24,0.1922,6.95,26.4,78.16,171.04,8,Sheath Blight
17.385,78.4867,15-30 cm,0.2999,5.56,0.2647,6.43,18.61,64.6,148.76,16,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3984,64.98,0.6034,4.16,33.22,83.46,130.06,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5243,41.0,0.4075,5.91,26.18,88.99,238.19,3,Rice Blast
17.385,78.4867,0-5 cm,0.5221,36.39,0.5561,5.85,23.18,65.44,107.08,11,Healthy
17.385,78.4867,15-30 cm,0.352,43.33,0.7802,6.17,20.22,69.3,117.49,21,Healthy
17.385,78.4867,30-60 cm,0.5617,44.09,0.3162,5.72,22.57,61.12,154.46,18,Healthy
17.385,78.4867,30-60 cm,0.469,49.69,0.2578,7.05,27.18,64.07,112.91,18,Sheath Blight
17.385,78.4867,5-15 cm,0.3018,36.62,0.8238,5.97,24.51,76.97,102.9,6,Suboptimal Growth
17.385,78.4867,30-60 cm,0.61,34.0,0.7513,4.79,33.73,62.28,126.28,7,Rice Blast
17.385,78.4867,30-60 cm,0.3404,34.24,0.3593,6.26,25.14,68.61,102.59,13,Healthy
17.385,78.4867,5-15 cm,0.5456,37.24,0.8534,6.45,27.34,89.35,156.74,3,Rice Blast
17.385,78.4867,0-5 cm,0.37,10.31,0.2709,6.95,31.6,94.88,278.73,20,Sheath Blight
17.385,78.4867,5-15 cm,0.5444,30.99,0.4414,6.45,30.16,93.61,204.18,2,Sheath Blight
17.385,78.4867,30-60 cm,0.505,39.73,0.2291,6.66,26.42,70.72,143.46,6,Sheath Blight
17.385,78.4867,15-30 cm,0.6359,47.66,0.6353,5.02,29.8,79.68,176.67,11,Rice Blast
17.385,78.4867,0-5 cm,0.3333,44.46,0.233,5.66,19.97,68.29,108.18,4,Healthy
17.385,78.4867,15-30 cm,0.793,56.29,0.6873,5.09,32.39,75.29,153.79,17,Rice Blast
17.385,78.4867,30-60 cm,0.2835,49.28,0.4314,7.39,22.66,52.42,55.03,22,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6805,58.63,0.5433,5.15,28.3,65.47,166.92,14,Rice Blast
17.385,78.4867,0-5 cm,0.291,49.05,0.3449,5.98,25.19,75.46,120.67,9,Healthy
17.385,78.4867,0-5 cm,0.4773,41.64,0.5301,5.71,23.66,52.7,166.18,20,Healthy
17.385,78.4867,5-15 cm,0.6671,23.68,0.6808,6.32,25.4,93.38,228.01,1,Rice Blast
17.385,78.4867,30-60 cm,0.5022,34.39,0.4672,5.55,24.25,67.38,127.0,15,Healthy
17.385,78.4867,0-5 cm,0.6822,37.95,0.3455,7.32,28.09,91.15,204.13,5,Sheath Blight
17.385,78.4867,0-5 cm,0.4272,29.41,0.3068,6.25,27.88,65.15,182.11,17,Healthy
17.385,78.4867,0-5 cm,0.5439,24.52,0.2719,5.65,20.98,58.67,156.34,22,Healthy
17.385,78.4867,0-5 cm,0.6084,43.97,0.3176,7.24,30.58,91.06,251.56,5,Sheath Blight
17.385,78.4867,0-5 cm,0.1405,7.7,0.2915,5.3,24.73,67.59,100.38,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6604,53.86,0.8597,5.19,31.89,66.18,164.32,6,Rice Blast
17.385,78.4867,15-30 cm,0.3557,39.69,0.4941,6.93,28.61,94.43,216.94,1,Sheath Blight
17.385,78.4867,5-15 cm,0.494,30.31,0.4758,5.61,22.38,64.56,127.94,2,Healthy
17.385,78.4867,5-15 cm,0.148,25.02,0.301,4.25,26.9,82.84,144.37,1,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4689,25.64,0.9975,6.68,23.85,90.34,210.97,22,Rice Blast
17.385,78.4867,5-15 cm,0.6564,20.19,0.2803,7.26,30.52,94.0,160.07,23,Sheath Blight
17.385,78.4867,30-60 cm,0.117,15.0,0.4746,5.87,18.54,89.36,110.8,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4931,38.42,0.6054,6.02,23.99,60.85,108.68,5,Healthy
17.385,78.4867,0-5 cm,0.4979,41.38,0.1646,6.81,28.3,69.83,187.71,17,Sheath Blight
17.385,78.4867,0-5 cm,0.5601,40.33,0.2411,6.83,29.32,93.87,210.25,0,Sheath Blight
17.385,78.4867,0-5 cm,0.2734,30.95,0.4625,6.15,33.24,72.93,107.35,12,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5703,41.25,0.1612,7.31,26.07,77.1,111.75,7,Sheath Blight
17.385,78.4867,5-15 cm,0.6881,43.35,0.7059,4.08,20.24,47.74,127.39,11,Suboptimal Growth
17.385,78.4867,15-30 cm,0.585,10.77,0.9295,6.25,27.79,52.99,100.94,22,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4761,28.43,0.3536,7.12,30.81,94.13,164.86,2,Sheath Blight
17.385,78.4867,5-15 cm,0.6795,30.22,0.4998,6.23,30.7,91.67,154.71,21,Rice Blast
17.385,78.4867,30-60 cm,0.7501,55.57,0.5901,4.68,32.96,74.32,112.24,8,Rice Blast
17.385,78.4867,5-15 cm,0.6964,55.6,0.3987,5.39,30.03,76.96,115.04,13,Rice Blast
17.385,78.4867,5-15 cm,0.5514,12.86,0.1145,7.35,31.32,91.18,199.1,1,Sheath Blight
17.385,78.4867,15-30 cm,0.3904,45.98,0.6009,5.89,27.02,67.3,143.67,13,Healthy
17.385,78.4867,15-30 cm,0.606,36.43,0.5357,5.48,30.91,68.65,132.03,13,Rice Blast
17.385,78.4867,0-5 cm,0.4586,38.48,0.4918,7.01,33.28,82.65,51.87,7,Suboptimal Growth
17.385,78.4867,5-15 cm,0.3916,27.01,0.653,5.57,20.78,53.05,107.62,20,Healthy
17.385,78.4867,0-5 cm,0.5155,42.95,0.5626,6.11,21.37,53.99,105.18,0,Healthy
17.385,78.4867,0-5 cm,0.7194,37.74,0.5464,4.89,30.65,75.98,173.1,17,Rice Blast
17.385,78.4867,5-15 cm,0.4938,45.35,0.238,6.82,26.64,65.73,124.36,9,Sheath Blight
17.385,78.4867,30-60 cm,0.2854,16.49,0.1957,6.68,30.64,60.4,145.8,2,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7857,58.58,0.7007,5.46,31.25,78.97,194.25,13,Rice Blast
17.385,78.4867,5-15 cm,0.286,42.48,0.6782,6.2,24.2,61.61,127.69,9,Healthy
17.385,78.4867,15-30 cm,0.7961,64.94,0.5357,6.15,27.5,82.68,144.63,5,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5201,22.89,0.8302,6.93,23.45,89.1,245.88,22,Rice Blast
17.385,78.4867,30-60 cm,0.6278,30.47,0.7229,5.42,32.25,72.31,145.39,12,Rice Blast
17.385,78.4867,0-5 cm,0.5235,40.71,0.2469,7.71,28.31,70.88,103.75,19,Sheath Blight
17.385,78.4867,0-5 cm,0.5159,13.15,0.2657,4.28,34.59,79.2,114.14,2,Suboptimal Growth
17.385,78.4867,30-60 cm,0.7461,56.22,0.9345,5.03,28.78,71.23,149.66,18,Rice Blast
17.385,78.4867,5-15 cm,0.6134,45.29,0.76,5.49,31.94,65.71,134.35,8,Rice Blast
17.385,78.4867,30-60 cm,0.4761,36.76,0.3997,6.71,25.04,86.35,162.29,5,Rice Blast
17.385,78.4867,15-30 cm,0.6136,48.29,0.5836,4.86,34.27,69.88,177.53,18,Rice Blast
17.385,78.4867,30-60 cm,0.6254,50.2,0.3769,5.42,32.7,72.71,141.86,13,Rice Blast
17.385,78.4867,30-60 cm,0.3911,22.02,0.6794,5.71,21.65,67.03,115.25,18,Healthy
17.385,78.4867,5-15 cm,0.4577,46.11,0.1343,7.23,26.84,77.67,139.27,10,Sheath Blight
17.385,78.4867,5-15 cm,0.7659,48.69,0.4685,6.93,31.62,60.86,140.58,12,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2299,23.85,0.615,6.04,24.19,55.52,128.74,22,Healthy
17.385,78.4867,5-15 cm,0.5617,30.29,0.7461,6.31,22.65,88.14,293.14,2,Rice Blast
17.385,78.4867,5-15 cm,0.7959,58.98,0.3433,5.04,31.73,70.22,154.17,7,Rice Blast
17.385,78.4867,0-5 cm,0.5736,21.71,0.5578,5.52,28.97,64.63,117.29,7,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5874,21.4,0.7219,6.4,25.23,92.41,199.88,0,Rice Blast
17.385,78.4867,5-15 cm,0.3684,24.71,0.4059,7.5,30.21,90.7,155.83,20,Sheath Blight
17.385,78.4867,30-60 cm,0.2848,32.09,0.2285,5.65,23.81,62.32,179.83,23,Healthy
17.385,78.4867,30-60 cm,0.5453,41.75,0.2471,7.86,28.16,67.93,162.48,14,Sheath Blight
17.385,78.4867,0-5 cm,0.1064,17.58,0.6837,7.2,31.31,88.32,112.75,1,Suboptimal Growth
17.385,78.4867,5-15 cm,0.1274,6.07,0.7448,4.18,27.85,45.73,121.97,13,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5055,22.24,0.2816,6.82,30.52,92.38,168.56,1,Sheath Blight
17.385,78.4867,30-60 cm,0.4901,25.33,0.2944,5.71,20.52,57.91,123.47,2,Healthy
17.385,78.4867,30-60 cm,0.3571,20.62,0.4425,6.43,20.22,51.4,158.31,22,Healthy
17.385,78.4867,15-30 cm,0.4201,26.07,0.3419,5.69,18.13,66.03,153.58,21,Healthy
17.385,78.4867,15-30 cm,0.2718,28.17,0.5822,6.41,26.93,60.96,127.07,10,Healthy
17.385,78.4867,0-5 cm,0.3384,32.76,0.2999,6.03,25.39,72.16,123.89,14,Healthy
17.385,78.4867,0-5 cm,0.3922,16.08,0.2436,5.68,21.32,47.38,75.36,15,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6982,7.54,0.9809,4.96,18.91,58.56,65.21,8,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5291,31.58,0.4896,6.26,23.97,76.34,175.95,12,Healthy
17.385,78.4867,5-15 cm,0.175,8.37,0.287,5.53,30.88,81.9,62.24,7,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3315,40.52,0.754,6.19,22.23,74.7,183.9,9,Healthy
17.385,78.4867,0-5 cm,0.2485,21.5,0.2731,5.51,23.52,76.08,176.34,9,Healthy
17.385,78.4867,30-60 cm,0.499,26.48,0.9046,5.61,22.1,87.99,198.63,2,Rice Blast
17.385,78.4867,5-15 cm,0.1267,30.02,0.3822,6.97,32.34,47.52,95.01,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5875,35.37,0.4727,5.99,19.78,64.44,104.94,21,Healthy
17.385,78.4867,5-15 cm,0.3975,48.69,0.2746,6.09,22.3,65.55,128.51,19,Healthy
17.385,78.4867,0-5 cm,0.6211,39.64,0.4298,4.98,30.55,64.05,164.07,16,Rice Blast
17.385,78.4867,30-60 cm,0.7369,33.12,0.5685,4.74,33.12,68.74,152.13,6,Rice Blast
17.385,78.4867,15-30 cm,0.4779,34.14,0.2101,5.54,24.2,69.57,111.01,3,Healthy
17.385,78.4867,5-15 cm,0.6174,22.3,0.4488,6.37,15.44,53.62,66.36,7,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5396,47.97,0.4748,5.63,23.73,54.14,126.92,19,Healthy
17.385,78.4867,30-60 cm,0.5926,25.05,0.2382,6.46,24.23,69.07,188.19,5,Healthy
17.385,78.4867,15-30 cm,0.46,35.9,0.2523,6.53,26.8,78.37,152.94,11,Sheath Blight
17.385,78.4867,15-30 cm,0.3943,45.61,0.3153,6.42,24.05,77.16,113.18,16,Healthy
17.385,78.4867,15-30 cm,0.5404,44.05,0.2265,7.41,27.98,77.74,186.15,13,Sheath Blight
17.385,78.4867,15-30 cm,0.6293,39.33,0.6734,6.0,25.76,88.87,297.76,22,Rice Blast
17.385,78.4867,5-15 cm,0.7897,30.78,0.4381,4.84,31.5,67.23,173.22,9,Rice Blast
17.385,78.4867,15-30 cm,0.5046,24.75,0.1773,7.23,27.86,66.29,146.25,18,Sheath Blight
17.385,78.4867,5-15 cm,0.524,35.81,0.3622,6.32,21.25,52.04,191.01,20,Healthy
17.385,78.4867,30-60 cm,0.5671,49.79,0.233,4.55,31.61,82.35,83.92,2,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7454,34.8,0.8504,4.69,31.14,68.95,147.38,17,Rice Blast
17.385,78.4867,5-15 cm,0.5016,41.5,0.6182,6.4,24.41,91.58,187.6,0,Rice Blast
17.385,78.4867,30-60 cm,0.6897,47.11,0.7974,6.24,29.64,94.92,187.79,2,Rice Blast
17.385,78.4867,30-60 cm,0.7011,49.65,0.5815,5.04,28.09,74.68,153.57,6,Rice Blast
17.385,78.4867,15-30 cm,0.4657,40.58,0.619,5.87,23.07,76.27,167.34,6,Healthy
17.385,78.4867,15-30 cm,0.6695,33.38,0.6101,4.62,31.59,78.65,145.89,13,Rice Blast
17.385,78.4867,5-15 cm,0.591,48.26,0.2851,7.98,28.57,64.33,199.26,11,Sheath Blight
17.385,78.4867,15-30 cm,0.4354,37.08,0.3894,6.88,27.63,92.89,244.44,1,Rice Blast
17.385,78.4867,5-15 cm,0.4093,20.62,0.3086,5.97,27.05,69.95,154.38,16,Healthy
17.385,78.4867,15-30 cm,0.347,26.6,0.3236,6.29,23.58,51.55,193.89,19,Healthy
17.385,78.4867,30-60 cm,0.5451,39.57,0.2125,7.33,27.24,64.83,118.72,6,Sheath Blight
17.385,78.4867,15-30 cm,0.2013,26.97,0.7764,6.43,23.52,61.74,194.57,4,Healthy
17.385,78.4867,15-30 cm,0.7692,59.82,0.6263,5.49,33.55,65.1,147.95,8,Rice Blast
17.385,78.4867,0-5 cm,0.3791,18.47,0.1548,6.65,17.35,73.0,126.72,13,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6813,49.41,0.7809,4.73,29.46,70.4,148.77,13,Rice Blast
17.385,78.4867,5-15 cm,0.493,47.9,0.168,6.6,26.23,73.93,196.9,18,Sheath Blight
17.385,78.4867,15-30 cm,0.7791,35.07,0.4822,5.33,16.52,75.39,59.59,23,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5672,37.78,0.2663,6.64,29.82,71.76,160.84,12,Sheath Blight
17.385,78.4867,30-60 cm,0.6791,32.99,0.8246,5.82,24.8,90.82,286.75,22,Rice Blast
17.385,78.4867,15-30 cm,0.4637,39.79,0.9805,5.52,30.18,90.31,214.94,5,Rice Blast
17.385,78.4867,15-30 cm,0.3693,21.45,0.5508,6.75,19.03,91.39,71.82,10,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3453,35.88,0.5347,5.77,22.03,68.21,155.87,21,Healthy
17.385,78.4867,15-30 cm,0.7524,30.79,0.6761,4.9,28.85,78.99,190.19,18,Rice Blast
17.385,78.4867,0-5 cm,0.4903,21.8,0.4481,6.16,31.57,90.36,165.25,1,Sheath Blight
17.385,78.4867,5-15 cm,0.6978,30.86,0.6292,6.59,24.98,87.73,181.72,4,Rice Blast
17.385,78.4867,0-5 cm,0.7525,56.15,0.5132,4.68,31.65,61.21,125.24,14,Rice Blast
17.385,78.4867,5-15 cm,0.2542,41.0,0.381,5.89,23.13,68.76,109.13,12,Healthy
17.385,78.4867,0-5 cm,0.6801,24.76,0.4577,6.02,24.36,94.55,170.51,3,Rice Blast
17.385,78.4867,30-60 cm,0.4351,33.87,0.8164,6.15,29.63,86.93,254.78,23,Rice Blast
17.385,78.4867,15-30 cm,0.5643,43.37,0.1384,7.34,25.09,76.01,135.15,17,Sheath Blight
17.385,78.4867,0-5 cm,0.6431,46.72,0.4337,6.97,26.34,90.47,280.49,5,Rice Blast
17.385,78.4867,30-60 cm,0.5775,21.3,0.7417,6.53,28.14,92.11,259.2,21,Rice Blast
17.385,78.4867,15-30 cm,0.7305,43.55,0.9226,5.62,32.5,40.33,66.13,11,Suboptimal Growth
17.385,78.4867,5-15 cm,0.567,27.74,0.3355,5.83,19.37,63.71,188.94,18,Healthy
17.385,78.4867,5-15 cm,0.5003,49.99,0.4118,6.3,20.78,81.84,144.53,10,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7439,39.31,0.571,4.64,32.84,61.71,102.46,9,Rice Blast
17.385,78.4867,0-5 cm,0.3899,39.32,0.3178,6.92,29.49,91.41,258.67,3,Sheath Blight
17.385,78.4867,5-15 cm,0.6628,53.12,0.9525,4.66,32.75,79.13,125.38,8,Rice Blast
17.385,78.4867,0-5 cm,0.474,41.01,0.7206,6.18,25.5,73.11,134.22,17,Healthy
17.385,78.4867,0-5 cm,0.3873,23.06,0.3958,4.57,15.15,86.02,94.42,2,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2963,61.82,0.8819,5.16,22.23,77.98,99.02,4,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4767,36.7,0.3067,7.36,30.29,91.98,272.77,0,Sheath Blight
17.385,78.4867,15-30 cm,0.2878,34.14,0.5183,5.61,24.8,63.61,133.8,3,Healthy
17.385,78.4867,5-15 cm,0.5647,27.3,0.6963,5.89,21.05,67.73,179.08,1,Healthy
17.385,78.4867,0-5 cm,0.7709,44.48,0.5803,5.21,34.12,63.65,181.73,11,Rice Blast
17.385,78.4867,5-15 cm,0.3118,47.7,0.206,6.56,29.04,91.42,207.63,3,Sheath Blight
17.385,78.4867,30-60 cm,0.42,48.66,0.6351,6.33,18.64,61.69,75.42,4,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3031,49.6,0.3504,6.26,24.0,73.57,108.23,9,Healthy
17.385,78.4867,15-30 cm,0.6789,27.18,0.3595,6.99,31.11,41.06,103.41,16,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6868,38.57,0.6751,5.89,27.75,90.54,214.78,21,Rice Blast
17.385,78.4867,15-30 cm,0.6654,53.86,0.3694,5.29,30.68,61.95,105.5,8,Rice Blast
17.385,78.4867,5-15 cm,0.6994,60.72,0.888,6.48,21.91,93.3,148.15,7,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7381,8.12,0.1311,7.27,33.93,87.89,69.2,12,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5941,33.02,0.4677,5.76,31.25,93.44,178.96,23,Rice Blast
17.385,78.4867,5-15 cm,0.5373,27.47,0.2131,5.99,19.52,68.88,121.45,0,Healthy
17.385,78.4867,0-5 cm,0.4944,69.96,0.3774,7.48,19.56,43.6,144.62,23,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2334,43.93,0.2566,5.96,24.47,76.04,178.37,16,Healthy
17.385,78.4867,15-30 cm,0.4915,55.86,0.4053,4.23,29.33,52.1,131.27,21,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4192,29.6,0.8122,6.84,24.62,89.63,204.36,23,Rice Blast
17.385,78.4867,5-15 cm,0.612,49.63,0.7975,6.2,31.91,91.1,152.9,5,Rice Blast
17.385,78.4867,5-15 cm,0.5386,10.79,0.705,6.86,27.23,71.86,119.7,20,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5396,20.78,0.3938,5.51,21.57,59.4,170.88,3,Healthy
17.385,78.4867,5-15 cm,0.572,29.26,0.1177,7.7,26.15,79.12,165.1,14,Sheath Blight
17.385,78.4867,0-5 cm,0.6355,37.12,0.7288,5.46,33.44,79.5,194.43,12,Rice Blast
17.385,78.4867,5-15 cm,0.5983,48.0,0.1324,7.81,26.83,70.54,196.16,9,Sheath Blight
17.385,78.4867,0-5 cm,0.2683,22.63,0.3753,6.41,24.95,63.43,132.64,23,Healthy
17.385,78.4867,15-30 cm,0.4581,29.05,0.8869,6.55,29.14,57.95,116.01,6,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6423,15.36,0.1674,6.54,28.14,90.42,156.69,21,Sheath Blight
17.385,78.4867,0-5 cm,0.606,25.85,0.4421,5.93,28.83,86.28,298.62,5,Rice Blast
17.385,78.4867,0-5 cm,0.2653,27.49,0.6483,5.79,18.77,50.21,167.35,4,Healthy
17.385,78.4867,15-30 cm,0.4994,48.69,0.1024,6.33,30.89,94.79,151.0,20,Sheath Blight
17.385,78.4867,15-30 cm,0.2344,23.48,0.7921,6.09,19.97,61.65,186.29,3,Healthy
17.385,78.4867,0-5 cm,0.3697,13.42,0.4127,7.26,29.12,91.83,195.27,2,Sheath Blight
17.385,78.4867,15-30 cm,0.5064,29.12,0.2909,7.89,27.12,78.65,185.04,15,Sheath Blight
17.385,78.4867,30-60 cm,0.2966,30.09,0.7912,6.72,34.27,57.16,98.33,18,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5433,34.93,0.1983,7.65,29.88,73.22,104.48,8,Sheath Blight
17.385,78.4867,15-30 cm,0.5284,41.52,0.1539,7.53,28.87,65.56,162.42,13,Sheath Blight
17.385,78.4867,15-30 cm,0.218,44.89,0.76,5.92,18.71,56.72,105.27,2,Healthy
17.385,78.4867,30-60 cm,0.6038,40.66,0.6342,6.92,31.25,89.71,261.75,1,Rice Blast
17.385,78.4867,5-15 cm,0.2061,33.96,0.1112,6.62,22.41,54.2,54.6,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4662,37.89,0.2681,5.62,26.66,64.01,147.4,12,Healthy
17.385,78.4867,30-60 cm,0.5206,25.39,0.5367,6.35,30.36,91.5,163.99,22,Rice Blast
17.385,78.4867,15-30 cm,0.7194,46.13,0.3167,5.45,29.02,61.45,176.53,15,Rice Blast
17.385,78.4867,5-15 cm,0.4279,46.39,0.8435,6.34,29.94,89.51,215.14,3,Rice Blast
17.385,78.4867,5-15 cm,0.4334,22.73,0.3398,6.23,23.21,70.81,175.23,14,Healthy
17.385,78.4867,30-60 cm,0.6539,45.17,0.9506,5.86,29.9,90.96,217.93,1,Rice Blast
17.385,78.4867,5-15 cm,0.7919,66.33,0.738,4.93,27.75,40.14,133.57,22,Suboptimal Growth
17.385,78.4867,0-5 cm,0.589,23.43,0.685,6.46,27.66,63.83,192.13,10,Healthy
17.385,78.4867,15-30 cm,0.2966,37.84,0.5688,6.36,21.96,69.03,185.28,1,Healthy
17.385,78.4867,0-5 cm,0.5705,39.87,0.2612,6.65,28.42,74.59,164.83,6,Sheath Blight
17.385,78.4867,5-15 cm,0.5489,45.06,0.6967,5.76,25.4,79.81,194.03,9,Healthy
17.385,78.4867,5-15 cm,0.6863,57.21,0.9476,5.03,28.25,65.14,178.54,12,Rice Blast
17.385,78.4867,15-30 cm,0.3203,43.09,0.3257,6.23,26.66,78.03,108.55,12,Healthy
17.385,78.4867,30-60 cm,0.2857,47.76,0.7529,6.32,22.33,76.75,198.08,10,Healthy
17.385,78.4867,30-60 cm,0.4667,68.34,0.2067,5.22,28.61,89.12,59.54,0,Suboptimal Growth
