Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease
17.385,78.4867,0-5 cm,0.5654,20.23,0.2273,6.16,20.54,59.54,138.98,5,Healthy
17.385,78.4867,30-60 cm,0.4249,43.04,0.7796,5.57,24.08,61.6,175.54,10,Healthy
17.385,78.4867,0-5 cm,0.4155,26.44,0.1738,6.69,28.71,60.05,187.08,17,Sheath Blight
17.385,78.4867,30-60 cm,0.7014,46.61,0.3409,5.41,31.71,76.54,100.83,13,Rice Blast
17.385,78.4867,30-60 cm,0.2512,52.14,0.4561,6.92,18.75,85.55,123.51,19,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6003,44.59,0.6251,5.74,24.41,94.09,282.24,4,Rice Blast
17.385,78.4867,5-15 cm,0.4695,20.6,0.4306,6.46,24.64,61.47,105.27,3,Healthy
17.385,78.4867,5-15 cm,0.446,44.4,0.6139,5.7,32.97,45.37,146.13,20,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4971,43.46,0.1178,7.23,28.1,68.76,125.27,10,Sheath Blight
17.385,78.4867,15-30 cm,0.2692,22.55,0.2577,6.01,24.54,55.05,162.65,21,Healthy
17.385,78.4867,0-5 cm,0.439,46.18,0.1865,7.01,26.92,68.3,167.09,6,Sheath Blight
17.385,78.4867,5-15 cm,0.4064,28.9,0.2052,7.03,25.01,68.81,180.54,19,Sheath Blight
17.385,78.4867,5-15 cm,0.4043,31.16,0.4584,5.94,21.62,67.56,191.54,22,Healthy
17.385,78.4867,5-15 cm,0.4719,25.47,0.1496,7.28,27.47,74.53,143.21,12,Sheath Blight
17.385,78.4867,15-30 cm,0.667,26.26,0.5818,6.76,31.81,90.06,240.45,5,Rice Blast
17.385,78.4867,0-5 cm,0.4165,45.84,0.1956,6.66,25.65,79.8,116.07,8,Sheath Blight
17.385,78.4867,30-60 cm,0.3951,22.4,0.7808,5.98,22.71,50.75,139.94,20,Healthy
17.385,78.4867,5-15 cm,0.7732,46.5,0.5056,5.04,32.79,65.12,102.35,18,Rice Blast
17.385,78.4867,5-15 cm,0.5204,35.89,0.2086,7.85,27.9,75.57,119.21,8,Sheath Blight
17.385,78.4867,15-30 cm,0.4495,18.08,0.3617,5.97,18.39,71.97,133.0,14,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3006,43.78,0.2743,6.23,30.4,94.61,282.92,3,Sheath Blight
17.385,78.4867,5-15 cm,0.6463,30.48,0.717,4.54,33.88,77.48,143.47,18,Rice Blast
17.385,78.4867,0-5 cm,0.2453,37.45,0.8077,7.17,23.88,91.97,141.23,18,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4237,46.09,0.2712,7.99,26.55,77.68,117.89,18,Sheath Blight
17.385,78.4867,5-15 cm,0.6763,45.62,0.4681,4.9,31.03,72.93,150.42,10,Rice Blast
17.385,78.4867,0-5 cm,0.5413,17.37,0.3603,6.04,28.85,94.45,162.41,21,Sheath Blight
17.385,78.4867,30-60 cm,0.5245,23.74,0.2639,6.78,29.0,79.21,104.12,18,Sheath Blight
17.385,78.4867,15-30 cm,0.4358,14.84,0.3832,4.56,28.48,78.97,54.87,13,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5564,21.94,0.7198,5.53,27.04,94.38,167.69,5,Rice Blast
17.385,78.4867,30-60 cm,0.6589,51.46,0.4785,4.95,32.99,64.06,177.09,11,Rice Blast
17.385,78.4867,15-30 cm,0.3589,33.33,0.7227,5.96,26.32,66.33,128.61,15,Healthy
17.385,78.4867,0-5 cm,0.5963,39.05,0.6807,5.74,29.03,86.44,298.99,3,Rice Blast
17.385,78.4867,15-30 cm,0.4808,21.68,0.7219,6.14,28.11,48.25,101.49,21,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6822,31.13,0.6432,6.26,23.95,81.85,118.61,22,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4699,69.17,0.333,4.69,15.59,53.71,74.69,8,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5893,25.79,0.1155,7.3,31.19,92.5,163.44,21,Sheath Blight
17.385,78.4867,30-60 cm,0.4141,23.18,0.162,7.11,29.86,90.06,222.1,22,Sheath Blight
17.385,78.4867,30-60 cm,0.659,39.91,0.4732,4.68,30.06,65.94,107.56,16,Rice Blast
17.385,78.4867,30-60 cm,0.5545,11.65,0.2737,6.58,29.24,93.98,270.54,0,Sheath Blight
17.385,78.4867,15-30 cm,0.7836,30.95,0.3551,5.33,34.62,73.75,100.9,15,Rice Blast
17.385,78.4867,0-5 cm,0.4288,19.53,0.2219,6.39,30.33,91.35,179.83,1,Sheath Blight
17.385,78.4867,30-60 cm,0.5112,21.75,0.1093,7.43,25.3,61.0,165.63,10,Sheath Blight
17.385,78.4867,15-30 cm,0.4952,41.96,0.5614,6.08,23.51,70.22,185.5,8,Healthy
17.385,78.4867,30-60 cm,0.4188,28.31,0.5348,5.87,22.8,77.53,121.04,7,Healthy
17.385,78.4867,5-15 cm,0.6255,30.43,0.1985,6.08,29.66,92.2,177.83,4,Sheath Blight
17.385,78.4867,15-30 cm,0.7765,60.12,0.2099,6.37,21.47,54.16,126.15,8,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5767,34.85,0.4242,6.48,26.09,78.56,185.82,16,Healthy
17.385,78.4867,5-15 cm,0.6517,38.66,0.3514,4.6,30.49,60.51,169.0,10,Rice Blast
17.385,78.4867,5-15 cm,0.2665,25.85,0.5688,5.69,22.38,75.71,176.2,14,Healthy
17.385,78.4867,30-60 cm,0.4647,63.92,0.9501,6.29,34.18,64.53,52.19,10,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6896,40.38,0.5081,4.92,28.98,66.64,186.43,7,Rice Blast
17.385,78.4867,30-60 cm,0.6262,31.92,0.3629,6.58,27.1,92.81,285.86,5,Rice Blast
17.385,78.4867,0-5 cm,0.4304,25.56,0.1486,6.98,29.02,70.8,167.37,11,Sheath Blight
17.385,78.4867,15-30 cm,0.4423,20.98,0.301,6.06,21.4,51.53,165.05,5,Healthy
17.385,78.4867,30-60 cm,0.7415,48.1,0.6048,5.57,34.2,62.25,76.13,19,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2491,31.58,0.4253,5.93,19.02,59.89,174.25,5,Healthy
17.385,78.4867,5-15 cm,0.5098,53.67,0.9501,5.22,25.54,82.7,119.13,17,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3975,37.84,0.4386,6.34,30.15,94.51,244.35,2,Sheath Blight
17.385,78.4867,0-5 cm,0.6343,34.07,0.8246,4.79,34.54,63.48,178.15,10,Rice Blast
17.385,78.4867,0-5 cm,0.4908,61.07,0.7563,6.54,27.49,49.02,75.09,22,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3415,20.7,0.4301,5.95,24.89,58.89,117.28,3,Healthy
17.385,78.4867,0-5 cm,0.5573,38.47,0.6872,6.05,27.05,87.33,282.96,0,Rice Blast
17.385,78.4867,0-5 cm,0.6798,30.38,0.3421,6.54,28.09,87.55,221.27,2,Rice Blast
17.385,78.4867,30-60 cm,0.4739,36.72,0.1796,7.93,27.27,66.04,106.37,14,Sheath Blight
17.385,78.4867,5-15 cm,0.2824,44.26,0.5161,6.31,26.67,70.18,141.04,6,Healthy
17.385,78.4867,0-5 cm,0.6713,38.56,0.7694,5.26,28.4,77.62,186.9,13,Rice Blast
17.385,78.4867,0-5 cm,0.2888,44.67,0.4067,5.52,19.05,68.66,114.3,3,Healthy
17.385,78.4867,0-5 cm,0.4186,45.6,0.4479,6.52,23.64,89.64,180.18,23,Rice Blast
17.385,78.4867,0-5 cm,0.6809,61.69,0.4711,7.19,31.92,48.96,61.83,21,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6042,15.68,0.3562,6.62,28.73,93.86,156.18,2,Sheath Blight
17.385,78.4867,0-5 cm,0.2346,32.97,0.6476,6.36,22.75,57.17,122.99,21,Healthy
17.385,78.4867,0-5 cm,0.2024,11.43,0.8092,7.23,26.78,88.85,52.58,12,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5348,43.74,0.2996,6.85,25.68,70.45,152.2,9,Sheath Blight
17.385,78.4867,0-5 cm,0.5996,25.35,0.3073,6.14,26.52,93.88,269.26,3,Rice Blast
17.385,78.4867,0-5 cm,0.3926,42.29,0.2954,6.47,23.47,59.17,116.57,23,Healthy
17.385,78.4867,15-30 cm,0.775,36.55,0.5966,4.69,31.68,75.58,114.79,9,Rice Blast
17.385,78.4867,0-5 cm,0.255,17.45,0.916,4.81,19.8,43.88,136.9,23,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6165,31.47,0.6471,7.09,30.24,45.05,84.63,15,Suboptimal Growth
17.385,78.4867,0-5 cm,0.331,49.69,0.1336,6.0,30.22,92.52,163.45,2,Sheath Blight
17.385,78.4867,0-5 cm,0.5667,31.27,0.7277,6.75,27.0,93.84,244.1,4,Rice Blast
17.385,78.4867,30-60 cm,0.3174,11.89,0.4844,6.42,31.25,90.71,196.85,20,Sheath Blight
17.385,78.4867,5-15 cm,0.3415,20.26,0.4511,6.42,28.07,92.9,234.04,21,Sheath Blight
17.385,78.4867,5-15 cm,0.5963,43.66,0.2449,7.06,30.65,91.79,201.43,21,Sheath Blight
17.385,78.4867,5-15 cm,0.5393,21.75,0.2099,6.71,25.82,65.86,169.14,13,Sheath Blight
17.385,78.4867,0-5 cm,0.401,21.25,0.1994,7.78,25.97,66.08,195.11,8,Sheath Blight
17.385,78.4867,15-30 cm,0.7146,34.3,0.4255,5.24,30.51,67.05,109.42,18,Rice Blast
17.385,78.4867,15-30 cm,0.5583,38.71,0.2806,7.72,25.74,76.28,191.94,11,Sheath Blight
17.385,78.4867,5-15 cm,0.5586,35.63,0.804,6.1,24.44,86.72,155.29,2,Rice Blast
17.385,78.4867,5-15 cm,0.512,31.95,0.6608,5.82,24.29,58.01,146.93,23,Healthy
17.385,78.4867,5-15 cm,0.4996,7.06,0.6061,6.93,34.29,91.34,103.79,7,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4979,34.5,0.5766,6.78,29.88,85.97,273.88,21,Rice Blast
17.385,78.4867,15-30 cm,0.7675,10.97,0.4742,7.28,30.73,74.93,104.73,21,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6325,68.51,0.537,5.58,28.71,92.18,63.53,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6895,20.83,0.341,6.99,31.19,91.65,249.1,22,Sheath Blight
17.385,78.4867,15-30 cm,0.5526,43.01,0.7773,6.78,25.08,86.57,291.86,2,Rice Blast
17.385,78.4867,5-15 cm,0.3443,32.29,0.242,6.45,23.17,65.35,155.81,16,Healthy
17.385,78.4867,30-60 cm,0.2547,58.25,0.1802,5.57,33.2,43.12,127.94,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4479,49.25,0.1901,6.65,28.69,63.85,106.69,18,Sheath Blight
17.385,78.4867,5-15 cm,0.6633,25.15,0.4949,4.44,30.67,47.22,67.84,15,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5957,20.7,0.499,7.32,31.57,92.35,156.26,4,Sheath Blight
17.385,78.4867,30-60 cm,0.565,46.84,0.5028,6.19,26.99,66.09,108.47,12,Healthy
17.385,78.4867,30-60 cm,0.3977,25.66,0.2761,5.54,19.84,51.59,191.51,3,Healthy
17.385,78.4867,0-5 cm,0.6996,42.62,0.4508,4.79,30.34,79.17,118.31,15,Rice Blast
17.385,78.4867,15-30 cm,0.6575,37.14,0.7127,6.68,24.24,92.98,257.76,3,Rice Blast
17.385,78.4867,15-30 cm,0.4692,46.23,0.1963,7.88,28.95,61.71,155.38,8,Sheath Blight
17.385,78.4867,15-30 cm,0.6993,30.59,0.3128,4.81,29.35,61.68,173.09,12,Rice Blast
17.385,78.4867,5-15 cm,0.6673,37.89,0.757,6.33,31.48,89.57,257.64,22,Rice Blast
17.385,78.4867,5-15 cm,0.5047,39.74,0.4765,5.77,22.61,79.27,163.3,7,Healthy
17.385,78.4867,15-30 cm,0.5275,21.87,0.7278,6.11,22.2,60.83,162.71,17,Healthy
17.385,78.4867,30-60 cm,0.6272,44.36,0.9203,4.15,21.64,86.21,51.4,16,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7658,35.8,0.6261,4.79,31.95,62.13,137.16,8,Rice Blast
17.385,78.4867,30-60 cm,0.5678,42.77,0.6471,6.23,21.52,62.91,140.84,3,Healthy
17.385,78.4867,5-15 cm,0.3778,20.89,0.2709,6.18,23.12,69.57,152.55,2,Healthy
17.385,78.4867,15-30 cm,0.6327,38.55,0.5356,4.75,31.37,63.91,196.16,15,Rice Blast
17.385,78.4867,5-15 cm,0.3911,47.47,0.5816,6.0,26.48,79.41,132.19,13,Healthy
17.385,78.4867,0-5 cm,0.2183,45.94,0.532,5.69,23.52,74.79,101.55,17,Healthy
17.385,78.4867,5-15 cm,0.3218,53.51,0.1132,4.29,18.19,47.77,98.62,16,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5338,28.94,0.6864,5.61,25.35,77.73,119.23,17,Healthy
17.385,78.4867,15-30 cm,0.133,16.45,0.4524,4.4,34.7,57.4,63.25,5,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2825,31.27,0.5824,4.56,34.74,40.69,138.83,23,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4276,45.61,0.3049,6.25,21.64,55.67,92.84,12,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5939,27.28,0.2778,6.58,28.38,78.12,181.52,8,Sheath Blight
17.385,78.4867,0-5 cm,0.4262,49.91,0.1322,7.73,28.43,60.77,139.32,7,Sheath Blight
17.385,78.4867,0-5 cm,0.6342,32.8,0.4668,4.81,31.21,66.22,142.73,7,Rice Blast
17.385,78.4867,0-5 cm,0.7203,50.36,0.4814,4.79,29.96,79.08,126.79,11,Rice Blast
17.385,78.4867,30-60 cm,0.6321,37.82,0.4822,6.94,27.81,89.32,262.54,0,Rice Blast
17.385,78.4867,5-15 cm,0.7848,38.47,0.9193,5.02,30.68,66.69,172.41,7,Rice Blast
17.385,78.4867,30-60 cm,0.5081,33.17,0.1965,6.9,29.46,57.24,63.09,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6803,22.4,0.1648,7.32,28.26,90.55,184.18,5,Sheath Blight
17.385,78.4867,0-5 cm,0.2753,29.82,0.1733,4.42,23.55,88.16,88.75,16,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4941,26.55,0.2502,7.73,29.48,60.21,185.21,17,Sheath Blight
17.385,78.4867,0-5 cm,0.5949,33.34,0.3617,6.72,29.13,94.21,169.1,20,Sheath Blight
17.385,78.4867,5-15 cm,0.5968,20.92,0.1822,5.8,27.94,44.42,62.06,20,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6475,41.18,0.495,5.81,26.91,87.02,257.86,22,Rice Blast
17.385,78.4867,0-5 cm,0.156,42.15,0.4537,4.35,29.69,88.14,119.31,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5789,26.14,0.1484,5.7,31.94,42.62,81.68,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5602,29.78,0.673,4.54,33.53,94.38,69.89,21,Suboptimal Growth
17.385,78.4867,0-5 cm,0.291,7.1,0.672,4.71,18.45,43.99,52.69,18,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5355,48.15,0.3817,6.16,29.25,92.46,249.57,0,Rice Blast
17.385,78.4867,30-60 cm,0.706,31.41,0.7052,5.48,30.51,70.68,106.13,16,Rice Blast
17.385,78.4867,30-60 cm,0.497,27.88,0.2866,6.48,24.44,68.14,103.01,11,Healthy
17.385,78.4867,0-5 cm,0.7951,9.61,0.5115,5.01,19.06,74.92,71.27,9,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3661,45.51,0.4248,5.62,19.49,51.92,115.27,4,Healthy
17.385,78.4867,30-60 cm,0.6942,25.8,0.6252,6.55,25.59,89.65,238.38,2,Rice Blast
17.385,78.4867,0-5 cm,0.4835,38.11,0.1767,6.31,31.46,93.79,225.97,20,Sheath Blight
17.385,78.4867,15-30 cm,0.4088,39.92,0.6333,5.77,22.03,73.86,133.71,9,Healthy
17.385,78.4867,0-5 cm,0.5729,25.23,0.5869,6.42,26.14,87.66,170.91,21,Rice Blast
17.385,78.4867,0-5 cm,0.7332,36.5,0.4793,5.38,20.62,59.96,138.07,7,Suboptimal Growth
17.385,78.4867,5-15 cm,0.1549,5.64,0.286,5.49,24.67,73.38,123.06,17,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3015,40.29,0.4936,5.67,22.15,77.09,133.71,17,Healthy
17.385,78.4867,0-5 cm,0.4739,6.5,0.6954,4.42,23.8,55.84,90.62,23,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4146,40.19,0.3903,5.82,31.33,91.27,192.82,2,Rice Blast
17.385,78.4867,15-30 cm,0.7412,56.81,0.554,5.2,32.45,63.47,167.3,19,Rice Blast
17.385,78.4867,15-30 cm,0.4089,49.9,0.1684,7.95,27.82,62.59,107.74,19,Sheath Blight
17.385,78.4867,0-5 cm,0.5153,21.9,0.3841,7.26,28.24,94.86,285.82,4,Sheath Blight
17.385,78.4867,5-15 cm,0.4821,22.51,0.7706,5.6,30.73,91.89,181.31,4,Rice Blast
17.385,78.4867,30-60 cm,0.1771,5.92,0.154,5.6,16.44,84.93,78.59,14,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4598,34.91,0.4976,6.36,25.74,75.09,107.45,7,Healthy
17.385,78.4867,15-30 cm,0.4261,47.35,0.3385,6.98,20.19,60.42,124.45,17,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2482,55.32,0.9384,4.01,19.39,41.49,84.03,20,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3496,10.53,0.1079,7.28,29.14,92.13,228.16,20,Sheath Blight
17.385,78.4867,0-5 cm,0.4179,30.21,0.4504,5.57,31.1,46.38,63.74,20,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6585,44.98,0.7824,5.99,34.38,40.02,63.95,0,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3388,42.93,0.7376,4.46,28.62,74.25,120.17,4,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4895,31.61,0.7085,5.67,23.15,91.74,299.74,23,Rice Blast
17.385,78.4867,0-5 cm,0.5466,19.67,0.4397,6.96,28.77,94.69,180.15,2,Sheath Blight
17.385,78.4867,15-30 cm,0.2489,48.42,0.5962,5.09,31.6,46.88,147.44,8,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4749,44.91,0.2036,6.92,29.28,78.75,188.45,15,Sheath Blight
17.385,78.4867,30-60 cm,0.4597,42.43,0.5926,5.79,22.22,61.5,124.88,13,Healthy
17.385,78.4867,30-60 cm,0.7975,43.52,0.6651,4.8,29.6,79.16,122.64,10,Rice Blast
17.385,78.4867,0-5 cm,0.6662,41.62,0.655,6.51,22.73,85.08,185.11,1,Rice Blast
17.385,78.4867,5-15 cm,0.7157,48.82,0.923,5.28,34.41,61.11,118.97,15,Rice Blast
17.385,78.4867,0-5 cm,0.4661,33.04,0.4191,6.38,29.17,90.12,181.36,0,Sheath Blight
17.385,78.4867,15-30 cm,0.5959,43.39,0.1082,6.51,25.25,64.3,158.12,13,Sheath Blight
17.385,78.4867,0-5 cm,0.5717,60.43,0.1202,5.69,28.59,60.94,69.87,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.7567,36.07,0.4345,4.62,31.2,71.48,110.15,9,Rice Blast
17.385,78.4867,0-5 cm,0.7915,53.83,0.6082,4.92,33.01,76.5,103.05,7,Rice Blast
17.385,78.4867,5-15 cm,0.6957,41.31,0.4252,6.2,30.8,91.73,159.12,20,Sheath Blight
17.385,78.4867,0-5 cm,0.6128,54.8,0.2826,5.01,32.64,46.54,130.05,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2269,36.01,0.518,5.89,25.83,78.08,199.55,6,Healthy
17.385,78.4867,30-60 cm,0.4462,42.8,0.2751,6.62,26.97,65.18,192.57,8,Sheath Blight
17.385,78.4867,15-30 cm,0.569,41.41,0.3894,6.46,26.73,92.11,67.21,21,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3702,30.44,0.2351,6.39,18.16,64.06,152.65,0,Healthy
17.385,78.4867,15-30 cm,0.2698,26.02,0.6821,5.84,26.29,78.7,114.74,15,Healthy
17.385,78.4867,30-60 cm,0.2109,32.54,0.5393,6.0,23.76,68.37,111.43,4,Healthy
17.385,78.4867,30-60 cm,0.4961,38.4,0.2107,7.44,28.64,77.71,170.84,14,Sheath Blight
17.385,78.4867,30-60 cm,0.2257,15.77,0.4995,5.83,18.21,67.97,146.28,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4059,47.88,0.867,6.36,24.07,91.22,179.23,21,Rice Blast
17.385,78.4867,15-30 cm,0.4259,44.62,0.7147,6.13,22.78,78.4,185.47,14,Healthy
17.385,78.4867,15-30 cm,0.543,38.36,0.4112,6.65,28.63,91.36,296.64,5,Sheath Blight
17.385,78.4867,30-60 cm,0.7659,33.22,0.6385,4.52,30.94,67.17,163.99,11,Rice Blast
17.385,78.4867,15-30 cm,0.5676,48.71,0.5418,6.03,22.4,50.28,106.64,18,Healthy
17.385,78.4867,15-30 cm,0.6094,35.88,0.5178,6.14,30.58,86.35,193.69,20,Rice Blast
17.385,78.4867,5-15 cm,0.6727,35.83,0.7705,4.54,34.41,67.65,163.23,14,Rice Blast
17.385,78.4867,5-15 cm,0.6174,37.92,0.8084,6.45,26.48,86.75,165.68,2,Rice Blast
17.385,78.4867,0-5 cm,0.6775,56.51,0.4873,5.1,28.71,64.76,189.74,12,Rice Blast
17.385,78.4867,0-5 cm,0.5414,34.57,0.1159,6.76,29.75,62.34,116.54,11,Sheath Blight
17.385,78.4867,5-15 cm,0.6391,26.1,0.5494,6.6,30.31,91.84,253.09,20,Rice Blast
17.385,78.4867,5-15 cm,0.4955,35.77,0.593,5.83,22.05,63.6,181.22,4,Healthy
17.385,78.4867,15-30 cm,0.6311,21.57,0.6946,6.47,29.41,85.66,299.76,2,Rice Blast
17.385,78.4867,15-30 cm,0.6421,31.08,0.476,5.2,33.83,71.43,161.76,13,Rice Blast
17.385,78.4867,15-30 cm,0.376,19.03,0.5623,6.66,24.85,81.89,54.99,13,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2332,21.73,0.4304,6.25,24.22,51.58,180.0,2,Healthy
17.385,78.4867,0-5 cm,0.472,36.4,0.525,6.86,31.75,88.76,209.25,22,Rice Blast
17.385,78.4867,15-30 cm,0.4798,45.6,0.4629,5.85,26.77,88.3,231.6,3,Rice Blast
17.385,78.4867,30-60 cm,0.6216,31.32,0.5621,5.06,33.48,66.45,143.45,6,Rice Blast
17.385,78.4867,5-15 cm,0.3323,45.23,0.8153,5.64,29.05,55.99,79.62,4,Suboptimal Growth
17.385,78.4867,0-5 cm,0.1736,10.14,0.6566,6.22,31.13,45.48,127.79,15,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4586,12.66,0.2266,6.0,30.05,92.31,229.21,1,Sheath Blight
17.385,78.4867,15-30 cm,0.5338,47.51,0.8221,5.53,28.64,90.48,267.98,5,Rice Blast
17.385,78.4867,15-30 cm,0.555,23.38,0.3507,6.15,23.27,92.54,298.88,20,Rice Blast
17.385,78.4867,15-30 cm,0.6261,13.06,0.1363,6.88,28.66,94.41,252.4,21,Sheath Blight
17.385,78.4867,5-15 cm,0.4498,37.23,0.5994,6.23,27.23,94.97,208.81,1,Rice Blast
17.385,78.4867,5-15 cm,0.3885,35.38,0.5753,6.32,22.33,66.7,160.85,19,Healthy
17.385,78.4867,5-15 cm,0.4484,36.24,0.1922,6.95,26.4,78.16,171.04,8,Sheath Blight
17.385,78.4867,15-30 cm,0.2999,5.56,0.2647,6.43,18.61,64.6,148.76,16,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3984,64.98,0.6034,4.16,33.22,83.46,130.06,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5243,41.0,0.4075,5.91,26.18,88.99,238.19,3,Rice Blast
17.385,78.4867,0-5 cm,0.5221,36.39,0.5561,5.85,23.18,65.44,107.08,11,Healthy
17.385,78.4867,15-30 cm,0.352,43.33,0.7802,6.17,20.22,69.3,117.49,21,Healthy
17.385,78.4867,30-60 cm,0.5617,44.09,0.3162,5.72,22.57,61.12,154.46,18,Healthy
17.385,78.4867,30-60 cm,0.469,49.69,0.2578,7.05,27.18,64.07,112.91,18,Sheath Blight
17.385,78.4867,5-15 cm,0.3018,36.62,0.8238,5.97,24.51,76.97,102.9,6,Suboptimal Growth
17.385,78.4867,30-60 cm,0.61,34.0,0.7513,4.79,33.73,62.28,126.28,7,Rice Blast
17.385,78.4867,30-60 cm,0.3404,34.24,0.3593,6.26,25.14,68.61,102.59,13,Healthy
17.385,78.4867,5-15 cm,0.5456,37.24,0.8534,6.45,27.34,89.35,156.74,3,Rice Blast
17.385,78.4867,0-5 cm,0.37,10.31,0.2709,6.95,31.6,94.88,278.73,20,Sheath Blight
17.385,78.4867,5-15 cm,0.5444,30.99,0.4414,6.45,30.16,93.61,204.18,2,Sheath Blight
17.385,78.4867,30-60 cm,0.505,39.73,0.2291,6.66,26.42,70.72,143.46,6,Sheath Blight
17.385,78.4867,15-30 cm,0.6359,47.66,0.6353,5.02,29.8,79.68,176.67,11,Rice Blast
17.385,78.4867,0-5 cm,0.3333,44.46,0.233,5.66,19.97,68.29,108.18,4,Healthy
17.385,78.4867,15-30 cm,0.793,56.29,0.6873,5.09,32.39,75.29,153.79,17,Rice Blast
17.385,78.4867,30-60 cm,0.2835,49.28,0.4314,7.39,22.66,52.42,55.03,22,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6805,58.63,0.5433,5.15,28.3,65.47,166.92,14,Rice Blast
17.385,78.4867,0-5 cm,0.291,49.05,0.3449,5.98,25.19,75.46,120.67,9,Healthy
17.385,78.4867,0-5 cm,0.4773,41.64,0.5301,5.71,23.66,52.7,166.18,20,Healthy
17.385,78.4867,5-15 cm,0.6671,23.68,0.6808,6.32,25.4,93.38,228.01,1,Rice Blast
17.385,78.4867,30-60 cm,0.5022,34.39,0.4672,5.55,24.25,67.38,127.0,15,Healthy
17.385,78.4867,0-5 cm,0.6822,37.95,0.3455,7.32,28.09,91.15,204.13,5,Sheath Blight
17.385,78.4867,0-5 cm,0.4272,29.41,0.3068,6.25,27.88,65.15,182.11,17,Healthy
17.385,78.4867,0-5 cm,0.5439,24.52,0.2719,5.65,20.98,58.67,156.34,22,Healthy
17.385,78.4867,0-5 cm,0.6084,43.97,0.3176,7.24,30.58,91.06,251.56,5,Sheath Blight
17.385,78.4867,0-5 cm,0.1405,7.7,0.2915,5.3,24.73,67.59,100.38,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6604,53.86,0.8597,5.19,31.89,66.18,164.32,6,Rice Blast
17.385,78.4867,15-30 cm,0.3557,39.69,0.4941,6.93,28.61,94.43,216.94,1,Sheath Blight
17.385,78.4867,5-15 cm,0.494,30.31,0.4758,5.61,22.38,64.56,127.94,2,Healthy
17.385,78.4867,5-15 cm,0.148,25.02,0.301,4.25,26.9,82.84,144.37,1,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4689,25.64,0.9975,6.68,23.85,90.34,210.97,22,Rice Blast
17.385,78.4867,5-15 cm,0.6564,20.19,0.2803,7.26,30.52,94.0,160.07,23,Sheath Blight
17.385,78.4867,30-60 cm,0.117,15.0,0.4746,5.87,18.54,89.36,110.8,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4931,38.42,0.6054,6.02,23.99,60.85,108.68,5,Healthy
